dt,usr,title,body
2012-11-14 15:22:24,Zugylj,11月25号想找位同学陪客户去少女峰游览(谢谢大家的电话，已找到几位候选了，谢谢你们),"本帖最后由 Zugylj 于 2012-11-14 17:43 编辑 
谢谢大家的电话，已找到几位候选了，谢谢你们
大家好
我们公司想找一个住在苏黎世或者附近的同学带两个客户去少女峰玩，时间是下周日11月25号。
我们公司会帮你们报个bus团从苏黎世火车站出发。 中午吃饭的餐费我们也会支付。 
额外给你100法郎酬劳
你如果没有去过少女峰那最好了， 顺便玩一趟， 同时挣点一点点零花钱。
另外11月24日周六下午他们两人到苏黎世机场， 希望你能去机场接他们一下然后送到苏黎世的宾馆，交通费我们会支付， 接到他们带着他们乘公交或者打车到宾馆即可，我们支付80法郎。 
一共是180法郎 如果对价格不满意我们还可以谈
希望愿意做的同学和我联系 我的号码是 076/7146097
谢谢"
2012-11-12 14:13:55,berg,急询11月19-21号苏黎士英语翻译-银行金融方向,"本帖最后由 berg 于 2012-11-14 12:55 编辑 
欧洲最大的华人以及中国十大旅游批发商凯撒旅游集团急询英语公务翻译
地点〉苏黎士
日期〉19号上午，20号下午，21号上午
要求〉具有银行或者金融专业背景的大学生，学者等英语翻译专业人士
工资〉邮件或电话询问
联系方式〉jingru.yu@caissa.de
电话〉0049 172 408 90 78 (德国总部电话)已经找到人了。谢谢大家关注。"
2012-11-9 08:42:25,nemo77,急苏黎世伴游,工资多少呀。。来回火车票呢。啊哈哈哈哈
2012-11-7 16:57:03,兜内米168,fribourg找女士带孩子,"本帖最后由 兜内米168 于 2012-11-9 15:49 编辑 
急需1位女士带孩子一个礼拜休息一天包吃包住。工资面议有意者联系0763291688 Q632911543"
2012-11-9 11:42:22,nemo77,巴黎本地专业摄影师一名,明年5月中旬。主题为婚纱摄影。有意者请联系：杨小姐：0041767176299.邮箱：yangfan_197998@hotmail.com.   工资商议！
2012-11-7 02:27:35,freesky,找服务员,"本帖最后由 freesky 于 2012-11-15 02:39 编辑 
中餐厅，LUZERN 0419701779 找服务员一名，包吃住，要求会德语，有经验，吃苦耐劳"
2012-11-7 23:40:16,FATAL,苏黎士附近中餐招楼面长工,"餐馆位置在离苏黎士坐火车25分钟左右.欲招一名楼面长工.要求有证.可以包住. 
有意的朋友请联系0449261418详谈,谢谢"
2012-10-31 11:58:38,lam,招聘帮厨一名！（已找到）,"本帖最后由 lam 于 2012-11-2 10:06 编辑 
暂时已经找到人。谢谢！"
2012-11-2 14:36:01,wenhua,找一个楼面,找一个楼面.要求会基本德语就好.帮忙点菜出菜. 店的苏黎世附近. 12月1号到12月9号.9天时间.包吃住. 联系电话.0767897259  QQ;75344579
2012-11-2 06:05:13,浪漫天使,招服务员,招服务员，包吃，包住，工资打电话问老板， 电话：0792108042 （帮朋友登，所以站内留言一概不回）
2012-11-2 02:13:05,冰城来客,急聘,"moudon杨杨中餐需要一名服务员,请有意者电联老板 0792108042"
2012-10-30 02:42:31,recen,苏黎世餐厅酒吧卡拉OK招女实习生 1月开始,"包吃不包住3000 到手一个月 工作性质餐厅服务调酒 有意请电话0763021899 胡先生
最好有做过餐厅的"
2012-10-30 15:50:48,Asianexpress,苏黎世近郊中餐馆诚聘厨师和服务生,Dübendorf 即将开业的中餐馆诚聘厨师一名和服务生一名，工作全职，长期，包吃不包住。要求：有瑞士居留或欧盟护照。另外，·- 厨师要求有五年以上在欧洲中餐馆的工作经验·- 服务生必须会基本德语和相应的工作经验 地点：Dübendorf火车站，乘S9到苏黎世火车站10分钟的火车车程时间：2013年5月开始联系方式：asianexpressch@yahoo.com欢迎符合条件的有意者联系。
2012-10-24 14:09:21,lengmeng,求电脑高手,"有公司需重装一台式机系统和办公软件
地点在洛桑靠近Renen，有公车直达
求有空的电脑高手
有偿"
2012-9-30 08:25:11,依恋,洛桑找兼职保姆,洛桑市中心找兼职保姆，看一名2岁半男孩，有责任心，对孩子有耐心。每周最少2天。联系电话0764290964
2012-10-28 14:12:37,xiexusong,洛桑中餐馆招楼面一名,洛桑郊区中餐馆招楼面一名，长工，包吃不包住，可以马上上班，最好有一定经验 电话0794450268
2012-10-28 13:30:41,takaaki,瑞士lfs羊胎素公司驻上海代表处招聘,"瑞士lfs羊胎素公司驻上海代表处招聘
市场部和销售部文员，和项目经理
有意者投简历到 kingkao1201@yahoo.com.cn
工作地点是上海的金茂大厦，待遇从优
我们的网站是 www.lfsscn.com
瑞士联系人 ，高先生 ，079 435 3955"

2012-10-24 12:36:21,chihejiang,再招收楼面一名,"沃州
招收楼面一名,女性.
懂法语，
能熟练的接听订餐电话
有一定的餐厅工作经历。
本餐厅提供吃住.
薪资面议.
联系电话：764509322
请有意向者直接致电洽谈。"
2012-10-24 14:29:56,wenhua,招聘临时楼面,找一个熟练的楼面.要求会德语.必须有经验的. 店的苏黎世附近. 12月1号到12月9号.9天时间.包吃住. 联系电话.0767897259
2012-10-10 01:19:00,xiexusong,洛桑中餐招楼面,洛桑郊区中餐馆招楼面一名，长工，包吃不包住，可以马上上班，最好有一定经验 电话0794450268
2012-10-8 14:43:40,freetojoywei,日内瓦- 孩子看护,大家好，我家想请一位阿姨帮忙照顾小宝宝，中午12：30开始，到下午6点左右，每周一到周五。如果时间排不开，一周3-4天也可以。工资按月结算，待遇从优，希望长期合作，不用负责家务。有意者请站内联系，谢谢。
2012-10-21 15:54:38,new.far,洛桑找看孩子阿姨,同事住洛桑，想找个阿姨看小孩子（男孩，三岁半），早上8点到11点，周一到周五，联系电话 076 3042126，联系时间：11:00-18:00
2012-10-14 21:06:38,小贱,急急急。。。找月嫂一个礼拜帮忙,洛桑上面请一个月嫂一个礼拜。。。价钱电话谈。。或者面谈。。。不会太低。。在这个月25号开始。。。0767189007
2012-10-7 00:46:26,linxing,招聘寿司师傅,洛桑 招聘  寿司师傅  只要会熟练的包寿司就可以   包吃住  工资2500  加小费
2012-10-15 12:59:25,chihejiang,招收帮厨,"沃州
招收长期帮厨一名,男性.
有一定的厨房工作经历。
本餐厅提供吃住.
薪资面议.
联系电话：764509322"
2012-10-16 13:49:41,eht009,招聘val-de Travers 翻译,"招聘val-de Travers 公务翻译一位。时间： 10月22日
地点： val-de Travers  政府
要求： 英语或法语流利，外表端庄。
有意者请发邮件到 eht009@hotmail.com"
2012-9-25 20:41:09,下雪520,洛桑寻找住家保姆,还要人吗，工资多少
2012-9-23 12:09:38,chihejiang,招聘楼面,"沃州
招收长期楼面一名,女性.懂法语.能够接听订餐电话.
有一定的餐厅工作经验.本餐厅提供吃住.
薪资面议.
联系电话0765336442"
2012-9-23 22:47:11,takaaki,[招聘] 洛桑餐厅招聘服务员一名,"[招聘] 洛桑餐厅招聘服务员一名，酒店学生一名洛桑餐厅招聘服务员一名，有证件会法语优先
另招聘 酒店学生一名
电话 079 435 3955
ming@taiyo.ch"
2012-9-26 17:11:51,eht009,招聘瑞士翻译 olten附近,"本帖最后由 eht009 于 2012-10-2 13:31 编辑 
招聘瑞士翻译一位，要求德语或者英语流利，普通话标准。
时间： 2012年10月11日
地点：Tannwaldstrasse 101  CH 4600 Olten
公务时间两个小时
薪酬面议
有意者请发邮件至 eht009@hotmail.com"
2012-10-14 21:18:09,freesky,找楼面,要求会德语，有经验，吃苦耐劳，有驾照优先，工作地点LUZERN 0419704339
2012-10-13 20:45:15,visclou,lausanne 附近餐厅招聘酒店实习生,大家好，本中餐厅现正在招聘一名酒店实习学生，可于12月中旬开始，实习期为6个月，工作合同为瑞士法定合同。实习期间包吃住，由于要和其他女孩合住一起，所以只能找个女生，谢谢理解。 请感兴趣的朋友和我email联系，交流细节问题，谢谢。visclou@yahoo.com
2012-10-7 00:47:02,linxing,招聘寿司师傅,洛桑 招聘  寿司师傅  只要会熟练的包寿司就可以   包吃住  工资2500  加小费
2012-10-11 13:46:12,visclou,lausanne 附近餐厅招服务员,"大家好，本中餐厅在 le mont sur lausanne, 现在招聘女楼面一名，可于下月初开工，要求能熟练掌握餐厅工作，法语流利。至于具体报酬我们可细谈，努力做到大家都满意，有拘留证者优先，谢谢理解。手机电话是，078 831 39 27。"
2012-10-11 09:29:16,iota,招聘德语公务翻译,"如题
时间：2012年10月23日上午9：00 - 11：00
地点：洛桑国际管理学院IMD
要求：中德文流利，熟悉经管及科技发展类，最好有过相关翻译经验
费用：面议
有意者请私信联系或留下您的联系方式
谢谢"
2012-10-9 17:17:59,漂泊的叶子,找楼面,找一个法语好的楼面，没有证也可以，需要法语好的。有意的朋友站内联系。谢谢
2012-10-8 18:29:27,new.far,洛桑找看小孩的阿姨(已找到),"本帖最后由 new.far 于 2012-10-21 16:49 编辑 
朋友在洛桑，女儿六个月大，她自己现在要上班，想找位阿姨看孩子，有什么问题都直接电话联系"
2012-10-2 19:37:16,berg,瑞士国家旅游局招实习生或短期工,"由瑞士国家旅游局，SBB，瑞士酒店协会Hostellerie Suisse以及瑞士少女峰缆车公司，瑞士冰川快车和黄金快车等各铁路公司共同控股的Switzerland Travel Centre AG主要负责瑞士旅游产品在世界各地的推广以及销售与操作。现招一名4个月的实习生。具体细节如下》
工作地点: Binzstrasse 38, 8045 Zurich
工作任务:中国十大旅游批发商订单的具体操作，主要负责酒店以及各旅游产品的预订和操作，外加中国旅游市场的开发和销售。具体任务会再分配
工作时间:2012年12月至2013年3月底，是否可以续签或转成正式员工看个人的工作能力以及中国市场的具体发展状况。
工资待遇:面谈
具体要求:瑞士酒店管理,旅游管理或者经济类学生，或者持有瑞士合法工作许可的并具有相关旅游酒店工作经验的人士(公司不帮忙出工作B证)，出于沟通需要要求会熟练掌握德语，英语以及中文。男女年龄不限。
符合条件或者对旅游行业感兴趣的朋友可以把您的英文或者德语个人简历含带扫描的个人照发邮件到 china@stc.ch，发邮件的时候请注意用德语或者英语写。
联系人:黄德顺
电话:043 210 55 76
公司网址: http://www.stc.ch/
谢谢大家把这个贴转个你身边或者符合条件的朋友。非常感谢。"
2012-10-7 00:46:35,linxing,招聘寿司师傅,洛桑 招聘  寿司师傅  只要会熟练的包寿司就可以   包吃住  工资2500  加小费
2012-10-7 00:05:18,xiexusong,洛桑中餐招楼面,洛桑郊区中餐馆招楼面一名，长工，可以马上上班，有一定经验 电话 0799566408
2012-10-2 10:08:55,ppoqqowwo,沃州中餐招聘,楼面，厨房工，要求有瑞士有效证件或学生证，有意着电话联系0763288415
2012-10-5 10:17:18,lam,招女生楼面一名！,"如题，要求：法语流利，有工作经验（自己可以独立操作），全工或者半工都行。
地点：洛桑市中心 电话：021 320 18 18"
2012-5-26 12:22:54,浪漫天使,中国商店,"本帖最后由 浪漫天使 于 2012-5-28 12:00 编辑 
洛桑中国商店招男杂工一名，待遇面谈，有意者留言。"
2012-10-2 12:58:44,eht009,olten附近公务 10月11日 下午2点,"招聘瑞士翻译一位，要求德语或者英语流利，普通话标准。
时间： 2012年10月11日
地点：Tannwaldstrasse 101  CH 4600 Olten
公务时间两个小时
薪酬面议
有意者请发邮件至 eht009@hotmail.com"
2012-10-2 10:08:51,ppoqqowwo,沃州中餐招聘,楼面，厨房工，要求有瑞士有效证件或学生证，有意着电话联系0763288415
2012-10-2 10:07:20,ppoqqowwo,沃州中餐招聘,楼面，厨房工，要求有瑞士有效证件或学生证，有意着电话联系0763288415
2012-9-26 15:24:17,君小D,寻导游！！！我再加个贴！！,招导游啊~~长期合作啊！！最好能在瓦莱或者洛桑啊！！有意者加QQ545857930！！为此贴有人看，送混血萌娃一枚！PS 不是我儿子哦！
2012-9-29 12:58:43,eht009,急招10月2日中午11点送机一人,"招10月2日中午11点左右送一位客人到机场，急急急！！！！
有意者联系 0033 620712854
 邮箱 EHT003@hotmail.com
qq. 2436586772
报酬联系后商议！！！！！
急急急麻烦看帖就联系我们！！！！"
2012-9-27 00:02:58,xiexusong,洛桑中餐招楼面一名,洛桑郊区中餐馆招楼面一名，长工，可以马上上班，有一定经验 电话 0799566408洛桑郊区中餐馆招楼面一名，长工，可以马上上班，有一定经验 电话 0799566408洛桑郊区中餐馆招楼面一名，长工，可以马上上班，有一定经验 电话 0799566408洛桑郊区中餐馆招楼面一名，长工，可以马上上班，有一定经验 电话 0799566408洛桑郊区中餐馆招楼面一名，男女不限，长工，可以马上上班，有一定经验 电话 0799566408
2012-9-27 15:17:49,兜内米168,弗里堡找女士带孩子,弗里堡找人带孩子，希望个有责任心 爱干净的女士，一个礼拜上6天班，休息一天。待遇面议或来电咨询.联系电话0763291688 Q 632911543
